epoch,timestamp,Value
1452999690000,2016-01-16 20:01:30,0.00443580421610318
1452999720000,2016-01-16 20:02:00,0.0040733308046709
1452999750000,2016-01-16 20:02:30,0.00295244554852092
1452999780000,2016-01-16 20:03:00,0.00342209431249932
1452999810000,2016-01-16 20:03:30,0.00311935063763763
1452999840000,2016-01-16 20:04:00,0.00411376120841751
1452999870000,2016-01-16 20:04:30,0.00367664270833567
1452999900000,2016-01-16 20:05:00,0.00783874774818184
1452999930000,2016-01-16 20:05:30,0.00404982210783313
1452999960000,2016-01-16 20:06:00,0.00609064062532021
1452999990000,2016-01-16 20:06:30,0.00429582022013405
1453000020000,2016-01-16 20:07:00,0.00348824296883376
1453000050000,2016-01-16 20:07:30,0.00299342896380073
1453000110000,2016-01-16 20:08:30,0.00693798865822887
1453000140000,2016-01-16 20:09:00,0.00361843486842486
1453000170000,2016-01-16 20:09:30,0.00357277864708608
1453000200000,2016-01-16 20:10:00,0.00504995101068765
1453000230000,2016-01-16 20:10:30,0.00360876709582716
1453000260000,2016-01-16 20:11:00,0.00440600832452812
1453000290000,2016-01-16 20:11:30,0.0033154486123369
1453000320000,2016-01-16 20:12:00,0.00351664665442176
1453000350000,2016-01-16 20:12:30,0.00316674054745517
1453000380000,2016-01-16 20:13:00,0.00395249778385421
1453000410000,2016-01-16 20:13:30,0.00322212492254833
1453000440000,2016-01-16 20:14:00,0.00387056496978525
1453000470000,2016-01-16 20:14:30,0.00262384066343267
1453000500000,2016-01-16 20:15:00,0.00435439640587448
1453000530000,2016-01-16 20:15:30,0.00285081846670823
1453000560000,2016-01-16 20:16:00,0.00435767310581698
1453000590000,2016-01-16 20:16:30,0.00292711526383429
1453000620000,2016-01-16 20:17:00,0.00379722841661437
1453000650000,2016-01-16 20:17:30,0.00381583452449816
1453000680000,2016-01-16 20:18:00,0.00428265049994042
1453000710000,2016-01-16 20:18:30,0.00421827929688534
1453000740000,2016-01-16 20:19:00,0.0048595487540319
1453000770000,2016-01-16 20:19:30,0.00401170606676474
1453000800000,2016-01-16 20:20:00,0.00401587673419038
1453000830000,2016-01-16 20:20:30,0.00364021482695067
1453000860000,2016-01-16 20:21:00,0.00449741768020537
1453000890000,2016-01-16 20:21:30,0.0234205440195627
1453000920000,2016-01-16 20:22:00,0.00417468863802997
1453000950000,2016-01-16 20:22:30,0.0289426592352291
1453000980000,2016-01-16 20:23:00,0.00673890858951476
1453001010000,2016-01-16 20:23:30,0.0671021420818645
1453001040000,2016-01-16 20:24:00,0.0281845814231025
1453001070000,2016-01-16 20:24:30,0.0403276564678292
1453001100000,2016-01-16 20:25:00,0.0661441092860024
1453001130000,2016-01-16 20:25:30,0.0586119774537201
1453001160000,2016-01-16 20:26:00,0.0564498149277075
1453001190000,2016-01-16 20:26:30,0.0664037773535963
1453001220000,2016-01-16 20:27:00,0.0315565250621079
1453001250000,2016-01-16 20:27:30,0.0466273126910788
1453001280000,2016-01-16 20:28:00,0.0684827359531722
1453001310000,2016-01-16 20:28:30,0.00276978202795278
1453001340000,2016-01-16 20:29:00,0.0036365208068452
1453001370000,2016-01-16 20:29:30,0.00297292690571866
1453001400000,2016-01-16 20:30:00,0.00713934826780348
1453001430000,2016-01-16 20:30:30,0.00449585084892407
1453001460000,2016-01-16 20:31:00,0.00346565493254027
1453001490000,2016-01-16 20:31:30,0.00277552344678463
1453001520000,2016-01-16 20:32:00,0.00339532139823135
1453001550000,2016-01-16 20:32:30,0.00228448109367775
1453001580000,2016-01-16 20:33:00,0.00305928074239359
1453001610000,2016-01-16 20:33:30,0.00687603558842483
1453001640000,2016-01-16 20:34:00,0.00320221386955197
1453001670000,2016-01-16 20:34:30,0.0138496964516135
1453001700000,2016-01-16 20:35:00,0.0128783727276035
1453001730000,2016-01-16 20:35:30,0.0229024088177041
1453001760000,2016-01-16 20:36:00,0.00346911538775347
1453001790000,2016-01-16 20:36:30,0.0157238128208969
1453001820000,2016-01-16 20:37:00,0.0120532769449622
1453001850000,2016-01-16 20:37:30,0.00619862146986439
1453001880000,2016-01-16 20:38:00,0.00366667499837222
1453001910000,2016-01-16 20:38:30,0.00254373349957813
1453001940000,2016-01-16 20:39:00,0.00296666970701128
1453001970000,2016-01-16 20:39:30,0.00254735115943095
1.453002e+12,2016-01-16 20:40:00,0.00305249622018374
1453002030000,2016-01-16 20:40:30,0.00251295949515901
1453002060000,2016-01-16 20:41:00,0.00310911322580592
1453002090000,2016-01-16 20:41:30,0.00356078366945573
1453002120000,2016-01-16 20:42:00,0.0042077698313671
1453002150000,2016-01-16 20:42:30,0.0029342513975115
1453002180000,2016-01-16 20:43:00,0.00355948887482992
1453002210000,2016-01-16 20:43:30,0.0059033247120862
1453002240000,2016-01-16 20:44:00,0.010016759167845
1453002270000,2016-01-16 20:44:30,0.0150008050229489
1453002300000,2016-01-16 20:45:00,0.0169866219848032
1453002330000,2016-01-16 20:45:30,0.0235992254990792
1453002360000,2016-01-16 20:46:00,0.00918568202082007
1453002390000,2016-01-16 20:46:30,0.00583357161541439
1453002420000,2016-01-16 20:47:00,0.00330528668309994
1453002450000,2016-01-16 20:47:30,0.0107776178418281
1453002480000,2016-01-16 20:48:00,0.00828539052181929
